100
0,0.100034
0,0.221537
0,0.263675
0,0.358943
0,0.414593
0,0.446364
0,0.508475
0,0.801342
0,0.890712
0,0.986545
0,1.030142
0,1.074346
0,1.128654
0,1.354175
0,1.421352
0,1.525598
0,1.580123
0,1.609194
0,1.618747
0,1.818383
0,1.895716
0,1.899702
0,1.922522
0,1.940272
0,2.015998
0,2.021073
0,2.046371
0,2.056142
0,2.138949
0,2.191367
0,2.210853
0,2.337795
0,2.357525
0,2.477195
0,2.483132
0,2.631098
0,2.827790
0,2.866113
0,3.119957
0,3.203949
0,3.350523
0,3.438018
0,3.477483
0,3.696954
0,3.700240
0,3.941716
0,4.195845
0,4.650833
0,4.835808
0,5.023749
0,5.083042
0,5.162191
0,5.178636
0,5.196267
0,5.241237
0,5.290794
0,5.323715
0,5.471148
0,5.651557
0,5.755653
0,5.821857
0,5.993383
0,6.077945
0,6.303567
0,6.726426
0,6.793789
0,6.839917
0,6.982736
0,7.157664
0,7.181746
0,7.201856
0,7.211209
0,7.215226
0,7.216658
0,7.252724
0,7.499115
0,7.713816
0,8.025931
0,8.078737
0,8.164177
0,8.166494
0,8.217625
0,8.228333
0,8.344213
0,8.369257
0,8.382763
0,8.549528
0,8.595959
0,8.635561
0,8.686003
0,8.737402
0,8.782835
0,8.822992
0,8.825866
0,8.898924
0,8.986340
0,9.002056
0,9.113556
0,9.325054
0,9.334743
1,7.649082
1,10.755722
1,10.292071
1,6.925454
1,9.468774
1,12.414065
1,11.280206
1,11.748260
1,12.517438
1,8.844229
1,9.161198
1,8.505965
1,9.362611
1,11.684018
1,9.959719
1,15.907128
1,11.926485
1,12.915971
1,12.849346
1,9.287147
1,12.999151
1,13.029858
1,11.675005
1,11.972135
1,16.184888
1,12.796324
1,13.730361
1,10.886086
1,16.746166
1,14.467188
1,11.653715
1,13.378293
1,14.021844
1,18.828659
1,10.637971
1,14.221357
1,12.409206
1,12.067230
1,12.530384
1,14.991011
1,11.751395
1,11.678275
1,11.543887
1,17.143010
1,14.050269
1,15.395578
1,14.050172
1,12.972740
1,14.449158
1,11.974731
1,13.121325
1,18.101863
1,17.868984
1,13.882621
1,14.853449
1,15.485868
1,13.215701
1,16.157174
1,18.522267
1,14.753499
1,16.869442
1,17.131159
1,16.094969
1,16.832924
1,17.947973
1,20.478730
1,12.939792
1,16.511105
1,16.434927
1,14.948120
1,16.731577
1,17.894243
1,17.389126
1,15.540109
1,20.675854
1,14.656035
1,17.054701
1,17.046270
1,15.187474
1,21.513378
1,18.389683
1,21.662698
1,14.785843
1,18.418944
1,17.422473
1,17.840960
1,15.727779
1,20.267954
1,19.285786
1,19.728872
1,15.258464
1,21.689205
1,16.904063
1,19.829293
1,20.005104
1,19.651444
1,16.185089
1,20.175356
1,17.101812
1,19.476394
